Interval Start Date/Time,Net Consumption (kWh),Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2022-10-08,10.58,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-08,2022.0,10.0,8.0,†,20.0,,8.0,,14.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-09,12.11,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-09,2022.0,10.0,9.0,†,20.0,,7.0,,13.5,,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-10,12.29,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-10,2022.0,10.0,10.0,†,19.5,,9.0,,14.3,,3.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-11,9.1,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-11,2022.0,10.0,11.0,†,17.0,,5.5,,11.3,,6.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-12,9.82,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-12,2022.0,10.0,12.0,†,18.0,,6.0,,12.0,,6.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-13,8.25,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-13,2022.0,10.0,13.0,†,17.0,,4.0,,10.5,,7.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-14,9.29,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-14,2022.0,10.0,14.0,†,19.5,,5.0,,12.3,,5.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-15,10.87,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-15,2022.0,10.0,15.0,†,17.0,,5.0,,11.0,,7.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-16,12.27,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-16,2022.0,10.0,16.0,†,18.5,,4.0,,11.3,,6.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-17,9.86,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-17,2022.0,10.0,17.0,†,17.0,,5.0,,11.0,,7.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-18,9.35,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-18,2022.0,10.0,18.0,†,17.0,,5.0,,11.0,,7.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-19,10.48,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-19,2022.0,10.0,19.0,†,15.0,,5.0,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-20,8.46,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-20,2022.0,10.0,20.0,†,11.5,,7.5,,9.5,,8.5,,0.0,,0.6,,0.0,,0.6,,0.0,,,,,
2022-10-21,13.96,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-21,2022.0,10.0,21.0,†,6.0,,5.0,,5.5,,12.5,,0.0,,0.8,,0.0,,0.8,,0.0,,,,,
2022-10-22,13.7,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-22,2022.0,10.0,22.0,†,9.0,,-0.5,,4.3,,13.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-23,19.56,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-23,2022.0,10.0,23.0,†,8.5,,0.0,,4.3,,13.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-24,8.87,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-24,2022.0,10.0,24.0,†,10.0,,3.0,,6.5,,11.5,,0.0,,3.0,,0.0,,3.0,,0.0,,,,,
2022-10-25,8.73,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-25,2022.0,10.0,25.0,†,9.5,,1.5,,5.5,,12.5,,0.0,,2.6,,0.0,,2.6,,0.0,,,,,
2022-10-26,7.83,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-26,2022.0,10.0,26.0,†,8.5,,0.5,,4.5,,13.5,,0.0,,0.4,,0.0,,0.4,,0.0,,,,,
2022-10-27,10.47,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-27,2022.0,10.0,27.0,†,14.0,,5.0,,9.5,,8.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-28,9.94,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-28,2022.0,10.0,28.0,†,11.5,,6.5,,9.0,,9.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-29,11.47,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-29,2022.0,10.0,29.0,†,10.5,,7.0,,8.8,,9.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-30,12.85,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-30,2022.0,10.0,30.0,†,13.0,,7.5,,10.3,,7.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-31,8.87,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-31,2022.0,10.0,31.0,†,12.0,,5.0,,8.5,,9.5,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
2022-11-01,9.98,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-01,2022.0,11.0,1.0,†,4.0,,0.0,,2.0,,16.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-11-02,11.61,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-02,2022.0,11.0,2.0,†,1.0,,-3.0,,-1.0,,19.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-11-03,12.54,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-03,2022.0,11.0,3.0,†,0.0,,-9.5,,-4.8,,22.8,,0.0,,0.0,,10.6,,10.6,,0.0,,,,,
2022-11-04,15.49,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-04,2022.0,11.0,4.0,†,2.0,,-3.0,,-0.5,,18.5,,0.0,,9.0,,2.6,,11.6,,11.0,,,,,
2022-11-05,15.65,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-05,2022.0,11.0,5.0,†,2.0,,-2.0,,0.0,,18.0,,0.0,,0.0,,2.2,,2.2,,9.0,,,,,
2022-11-06,17.17,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-06,2022.0,11.0,6.0,†,-1.0,,-5.5,,-3.3,,21.3,,0.0,,0.0,,16.6,,16.6,,11.0,,,,,
2022-11-07,14.82,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-07,2022.0,11.0,7.0,†,-10.0,,-11.0,,-10.5,,28.5,,0.0,,0.0,,3.6,,3.6,,26.0,,,,,
2022-11-08,16.44,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-08,2022.0,11.0,8.0,†,-9.0,,-13.0,,-11.0,,29.0,,0.0,,0.0,,0.0,,0.0,,22.0,,,,,
2022-11-09,25.03,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-09,2022.0,11.0,9.0,†,-10.5,,-15.0,,-12.8,,30.8,,0.0,,0.0,,0.0,,0.0,,20.0,,,,,
2022-11-10,24.02,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-10,2022.0,11.0,10.0,†,-7.0,,-18.0,,-12.5,,30.5,,0.0,,0.0,,0.0,,0.0,,19.0,,,,,
2022-11-11,18.76,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-11,2022.0,11.0,11.0,†,-4.0,,-10.0,,-7.0,,25.0,,0.0,,0.0,,0.0,,0.0,,18.0,,,,,
2022-11-12,19.53,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-12,2022.0,11.0,12.0,†,-2.5,,-9.0,,-5.8,,23.8,,0.0,,0.0,,0.0,,0.0,,16.0,,,,,
2022-11-13,19.99,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-13,2022.0,11.0,13.0,†,-2.5,,-8.0,,-5.3,,23.3,,0.0,,0.0,,0.0,,0.0,,16.0,,,,,
2022-11-14,14.99,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-14,2022.0,11.0,14.0,†,-3.0,,-7.5,,-5.3,,23.3,,0.0,,0.0,,0.0,,0.0,,15.0,,,,,
2022-11-15,11.32,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-15,2022.0,11.0,15.0,†,-1.5,,-5.0,,-3.3,,21.3,,0.0,,0.0,,0.0,,0.0,,15.0,,,,,
2022-11-16,12.18,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-16,2022.0,11.0,16.0,†,-3.0,,-6.0,,-4.5,,22.5,,0.0,,0.0,,0.0,T,0.0,T,15.0,,,,,
2022-11-17,13.29,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-17,2022.0,11.0,17.0,†,-4.0,,-8.5,,-6.3,,24.3,,0.0,,0.0,,0.0,,0.0,,15.0,,,,,
2022-11-18,18.68,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-18,2022.0,11.0,18.0,†,-7.0,,-11.5,,-9.3,,27.3,,0.0,,0.0,,0.0,,0.0,,15.0,,,,,
2022-11-19,21.67,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-19,2022.0,11.0,19.0,†,-6.0,,-10.0,,-8.0,,26.0,,0.0,,0.0,,0.0,,0.0,,14.0,,,,,
2022-11-20,21.11,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-20,2022.0,11.0,20.0,†,-2.5,,-11.0,,-6.8,,24.8,,0.0,,0.0,,1.8,,1.8,,14.0,,,,,
2022-11-21,15.33,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-21,2022.0,11.0,21.0,†,0.0,,-5.0,,-2.5,,20.5,,0.0,,0.0,,0.0,,0.0,,15.0,,,,,
2022-11-22,14.18,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-22,2022.0,11.0,22.0,†,0.0,,-2.0,,-1.0,,19.0,,0.0,,0.0,,7.2,,7.2,,14.0,,,,,
2022-11-23,10.86,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-23,2022.0,11.0,23.0,†,2.0,,-3.0,,-0.5,,18.5,,0.0,,0.0,,0.0,,0.0,,23.0,,,,,
2022-11-24,13.56,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-24,2022.0,11.0,24.0,†,3.0,,0.0,,1.5,,16.5,,0.0,,0.0,,0.0,,0.0,,21.0,,,,,
2022-11-25,16.01,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-25,2022.0,11.0,25.0,†,3.0,,-0.5,,1.3,,16.7,,0.0,,6.6,,0.0,,6.6,,20.0,,,,,
2022-11-26,18.2,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-26,2022.0,11.0,26.0,†,1.0,,-4.0,,-1.5,,19.5,,0.0,,0.0,,5.0,,5.0,,19.0,,,,,
2022-11-27,17.41,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-27,2022.0,11.0,27.0,†,-0.5,,-5.0,,-2.8,,20.8,,0.0,,0.0,,0.6,,0.6,,23.0,,,,,
2022-11-28,14.99,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-28,2022.0,11.0,28.0,†,-8.5,,-11.0,,-9.8,,27.8,,0.0,,0.0,,0.0,,0.0,,22.0,,,,,
2022-11-29,17.38,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-29,2022.0,11.0,29.0,†,-4.5,,-14.5,,-9.5,,27.5,,0.0,,0.0,,5.2,,5.2,,21.0,,,,,
2022-11-30,14.85,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-11-30,2022.0,11.0,30.0,†,-3.0,,-14.0,,-8.5,,26.5,,0.0,,0.0,,0.0,,0.0,,23.0,,,,,
2022-12-01,26.77,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-01,2022.0,12.0,1.0,†,-16.0,,-19.5,,-17.8,,35.8,,0.0,,0.0,,0.0,,0.0,,21.0,,,,,
2022-12-02,33.37,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-02,2022.0,12.0,2.0,†,-14.5,,-24.0,,-19.3,,37.3,,0.0,,0.0,,0.4,,0.4,,21.0,,,,,
2022-12-03,30.31,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-03,2022.0,12.0,3.0,†,-10.5,,-19.0,,-14.8,,32.8,,0.0,,0.0,,0.0,,0.0,,22.0,,,,,
2022-12-04,20.64,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-04,2022.0,12.0,4.0,†,-8.0,,-12.5,,-10.3,,28.3,,0.0,,0.0,,0.0,,0.0,,22.0,,,,,
2022-12-05,17.64,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-05,2022.0,12.0,5.0,†,-9.0,,-13.0,,-11.0,,29.0,,0.0,,0.0,,0.0,,0.0,,21.0,,,,,
2022-12-06,19.9,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-06,2022.0,12.0,6.0,†,-5.0,,-12.0,,-8.5,,26.5,,0.0,,0.0,,0.0,,0.0,,21.0,,,,,
2022-12-07,20.59,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-07,2022.0,12.0,7.0,†,-2.0,,-9.0,,-5.5,,23.5,,0.0,,0.0,,0.0,,0.0,,21.0,,,,,
2022-12-08,18.1,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-08,2022.0,12.0,8.0,†,-0.5,,-5.5,,-3.0,,21.0,,0.0,,0.0,,0.0,,0.0,,21.0,,,,,
2022-12-09,20.77,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-09,2022.0,12.0,9.0,†,0.0,,-6.5,,-3.3,,21.3,,0.0,,0.0,,2.0,,2.0,,20.0,,,,,
2022-12-10,17.11,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-10,2022.0,12.0,10.0,†,1.0,,-2.0,,-0.5,,18.5,,0.0,,0.0,,3.8,,3.8,,21.0,,,,,
2022-12-11,15.09,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-11,2022.0,12.0,11.0,†,1.0,,-1.0,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,27.0,,,,,
2022-12-12,14.62,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-12,2022.0,12.0,12.0,†,-6.0,,-7.0,,-6.5,,24.5,,0.0,,0.0,,0.0,,0.0,,26.0,,,,,
2022-12-13,17.9,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-13,2022.0,12.0,13.0,†,-4.0,,-7.0,,-5.5,,23.5,,0.0,,0.0,,1.6,,1.6,,25.0,,,,,
2022-12-14,19.59,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-14,2022.0,12.0,14.0,†,-4.0,,-8.0,,-6.0,,24.0,,0.0,,0.0,,0.0,,0.0,,27.0,,,,,
2022-12-15,18.34,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-15,2022.0,12.0,15.0,†,-5.0,,-11.0,,-8.0,,26.0,,0.0,,0.0,,0.0,,0.0,,25.0,,,,,
2022-12-16,18.88,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-16,2022.0,12.0,16.0,†,-4.0,,-9.0,,-6.5,,24.5,,0.0,,0.0,,0.0,,0.0,,24.0,,,,,
2022-12-17,16.05,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-17,2022.0,12.0,17.0,†,-4.0,,-7.5,,-5.8,,23.8,,0.0,,0.0,,5.6,,5.6,,23.0,,,,,
2022-12-18,22.9,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-18,2022.0,12.0,18.0,†,-19.0,,-20.0,,-19.5,,37.5,,0.0,,0.0,,0.6,,0.6,,25.0,,,,,
2022-12-19,41.8,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-19,2022.0,12.0,19.0,†,-22.0,,-26.5,,-24.3,,42.3,,0.0,,0.0,,4.2,,4.2,,25.0,,,,,
2022-12-20,37.58,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-20,2022.0,12.0,20.0,†,-23.0,,-26.5,,-24.8,,42.8,,0.0,,0.0,,0.0,,0.0,,30.0,,,,,
2022-12-21,44.92,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-21,2022.0,12.0,21.0,†,-24.0,,-28.5,,-26.3,,44.3,,0.0,,0.0,,0.0,,0.0,,30.0,,,,,
2022-12-22,45.76,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-22,2022.0,12.0,22.0,†,-16.0,,-33.0,,-24.5,,42.5,,0.0,,0.0,,2.4,,2.4,,29.0,,,,,
2022-12-23,32.9,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-23,2022.0,12.0,23.0,†,-8.0,,-25.5,,-16.8,,34.8,,0.0,,0.0,,0.0,,0.0,,31.0,,,,,
2022-12-24,24.16,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-24,2022.0,12.0,24.0,†,-5.0,,-13.0,,-9.0,,27.0,,0.0,,0.0,,0.0,,0.0,,31.0,,,,,
2022-12-25,23.97,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-25,2022.0,12.0,25.0,†,4.0,,-7.0,,-1.5,,19.5,,0.0,,0.0,,0.4,,0.4,,31.0,,,,,
2022-12-26,17.99,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-26,2022.0,12.0,26.0,†,8.0,,-3.5,,2.3,,15.7,,0.0,,6.2,,0.0,,6.2,,27.0,,,,,
2022-12-27,18.18,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-27,2022.0,12.0,27.0,†,5.0,,1.5,,3.3,,14.7,,0.0,,7.8,,0.0,,7.8,,21.0,,,,,
2022-12-28,16.45,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-28,2022.0,12.0,28.0,†,2.0,,1.0,,1.5,,16.5,,0.0,,2.4,,0.0,,2.4,,19.0,,,,,
2022-12-29,17.02,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-29,2022.0,12.0,29.0,†,0.5,,-5.0,,-2.3,,20.3,,0.0,,0.0,,3.4,,3.4,,18.0,,,,,
2022-12-30,14.28,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-30,2022.0,12.0,30.0,†,1.0,,-1.5,,-0.3,,18.3,,0.0,,0.0,,0.0,T,0.0,T,21.0,,,,,
2022-12-31,10.05,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-12-31,2022.0,12.0,31.0,†,2.0,,-1.0,,0.5,,17.5,,0.0,,0.0,,0.0,,0.0,,21.0,,,,,
2023-01-01,20.03,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-01,2023.0,1.0,1.0,†,0.0,,-2.5,,-1.3,,19.3,,0.0,,0.0,,0.0,,0.0,,21.0,,,,,
2023-01-02,15.25,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-02,2023.0,1.0,2.0,†,-1.0,,-7.0,,-4.0,,22.0,,0.0,,0.0,,0.0,,0.0,,20.0,,,,,
2023-01-03,14.75,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-03,2023.0,1.0,3.0,†,-2.0,,-10.5,,-6.3,,24.3,,0.0,,0.0,,0.0,,0.0,,19.0,,,,,
2023-01-04,14.65,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-04,2023.0,1.0,4.0,†,0.0,,-8.0,,-4.0,,22.0,,0.0,,0.0,,0.0,,0.0,,18.0,,,,,
2023-01-05,15.5,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-05,2023.0,1.0,5.0,†,3.0,,-2.0,,0.5,,17.5,,0.0,,0.0,,0.0,,0.0,,17.0,,,,,
2023-01-06,19.77,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-06,2023.0,1.0,6.0,†,4.0,,-1.0,,1.5,,16.5,,0.0,,0.0,,0.0,,0.0,,17.0,,,,,
2023-01-07,17.24,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-07,2023.0,1.0,7.0,†,5.0,,2.0,,3.5,,14.5,,0.0,,0.4,,0.0,,0.4,,16.0,,,,,
2023-01-08,16.83,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-08,2023.0,1.0,8.0,†,4.5,,2.0,,3.3,,14.7,,0.0,,1.6,,0.0,,1.6,,16.0,,,,,
2023-01-09,10.27,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-09,2023.0,1.0,9.0,†,3.5,,-1.0,,1.3,,16.7,,0.0,,1.6,,0.0,,1.6,,14.0,,,,,
2023-01-10,12.27,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-10,2023.0,1.0,10.0,†,3.0,,0.0,,1.5,,16.5,,0.0,,0.0,,0.0,,0.0,,14.0,,,,,
2023-01-11,12.92,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-11,2023.0,1.0,11.0,†,3.0,,-5.0,,-1.0,,19.0,,0.0,,1.0,,0.0,,1.0,,13.0,,,,,
2023-01-12,10.54,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-12,2023.0,1.0,12.0,†,5.0,,-2.5,,1.3,,16.7,,0.0,,0.0,,0.0,,0.0,,13.0,,,,,
2023-01-13,16.18,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-13,2023.0,1.0,13.0,†,7.0,,3.5,,5.3,,12.7,,0.0,,0.6,,0.0,,0.6,,11.0,,,,,
2023-01-14,11.47,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-14,2023.0,1.0,14.0,†,4.5,,2.0,,3.3,,14.7,,0.0,,0.8,,0.0,,0.8,,8.0,,,,,
2023-01-15,13.47,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-15,2023.0,1.0,15.0,†,4.0,,0.5,,2.3,,15.7,,0.0,,0.0,,0.0,,0.0,,6.0,,,,,
2023-01-16,11.83,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-16,2023.0,1.0,16.0,†,4.0,,0.5,,2.3,,15.7,,0.0,,0.0,,0.0,,0.0,,6.0,,,,,
2023-01-17,8.6,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-17,2023.0,1.0,17.0,†,3.0,,-3.0,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,6.0,,,,,
2023-01-18,10.39,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-18,2023.0,1.0,18.0,†,3.0,,1.0,,2.0,,16.0,,0.0,,0.0,,0.0,,0.0,,5.0,,,,,
2023-01-19,11.97,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-19,2023.0,1.0,19.0,†,2.0,,-4.0,,-1.0,,19.0,,0.0,,0.0,,0.0,,0.0,,5.0,,,,,
2023-01-20,10.97,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-20,2023.0,1.0,20.0,†,0.0,,-4.5,,-2.3,,20.3,,0.0,,0.0,,0.0,,0.0,,5.0,,,,,
2023-01-21,17.56,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-21,2023.0,1.0,21.0,†,0.0,,-4.5,,-2.3,,20.3,,0.0,,0.0,,4.0,,4.0,,5.0,,,,,
2023-01-22,18.87,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-22,2023.0,1.0,22.0,†,0.0,,-5.0,,-2.5,,20.5,,0.0,,0.0,,0.0,,0.0,,7.0,,,,,
2023-01-23,9.13,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-23,2023.0,1.0,23.0,†,-1.0,,-6.0,,-3.5,,21.5,,0.0,,0.0,,0.0,,0.0,,7.0,,,,,
2023-01-24,11.29,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-24,2023.0,1.0,24.0,†,3.5,,-4.5,,-0.5,,18.5,,0.0,,0.0,,0.0,,0.0,,7.0,,,,,
2023-01-25,10.16,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-25,2023.0,1.0,25.0,†,4.5,,-1.5,,1.5,,16.5,,0.0,,0.8,,0.0,,0.8,,6.0,,,,,
2023-01-26,10.35,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-26,2023.0,1.0,26.0,†,5.5,,1.5,,3.5,,14.5,,0.0,,3.6,,0.0,,3.6,,5.0,,,,,
2023-01-27,11.33,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-27,2023.0,1.0,27.0,†,6.0,,1.5,,3.8,,14.2,,0.0,,0.0,,0.0,,0.0,,3.0,,,,,
2023-01-28,10.63,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-28,2023.0,1.0,28.0,†,-1.5,,-3.5,,-2.5,,20.5,,0.0,,0.0,,0.0,,0.0,,2.0,,,,,
2023-01-29,19.34,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-29,2023.0,1.0,29.0,†,-9.5,,-14.5,,-12.0,,30.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2023-01-30,21.02,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-30,2023.0,1.0,30.0,†,-8.0,,-17.0,,-12.5,,30.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2023-01-31,13.7,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-01-31,2023.0,1.0,31.0,†,-5.5,,-10.0,,-7.8,,25.8,,0.0,,0.0,,3.8,,3.8,,0.0,,,,,
2023-02-01,19.7,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-02-01,2023.0,2.0,1.0,†,-3.0,,-7.0,,-5.0,,23.0,,0.0,,0.0,,2.0,,2.0,,4.0,,,,,
2023-02-02,11.73,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2023-02-02,2023.0,2.0,2.0,†,0.0,,-4.5,,-2.3,,20.3,,0.0,,0.0,,0.0,,0.0,,7.0,,,,,
